system,survey_id,survey_name,data-available,survey_type,survey_org,survey_endDate,building_id,building_name,building_address,building_street,building_city,building_state,building_zip,building_country,Sq. Ft. ,school type,locale,Title 1 (Y/N),building_lon,building_lat,building_constructed,building_renovated,building_leed,building_leed-version,median income,bldg-feat-1,bldg-feat-2,bldg-feat-3,bldg-feat-4,median_income_all_households_zip
qualtrics,20230.0,AEI - Bloomington Regional Academic Health Center Education Facility,,Higher Ed,,2022-05-16,10230.0,,"sr 46 and 14th st., bloomington, in 47408",sr 46 and 14th st.,bloomington,in,47408,usa,,,,,,,,,,,45584.0,,,,,45584.0
qualtrics,20231.0,WAM - 1170/1180 O'Brien,,Office,,2022-05-16,10231.0,,"1180 o'brien drive menlo park, ca 94025",1180 o'brien drive menlo park,menlo park,ca,94025,usa,,,,,,,,,,,215871.0,,,,,215871.0
qualtrics,20232.0,VMDO - Old Dominion Hall,,Dorm,,2022-05-25,10232.0,,"1500-1518 w 48th st, norfolk, va 23508",1500-1518 w 48th st,norfolk,va,23508,usa,,,,,,,,,,,74524.0,,,,,74524.0
qualtrics,20233.0,Natixis - ICD Brookfield Place,,Office,,2022-06-26,10233.0,,312 al mustaqbal st - trade centre - difc - dubai,312 al mustaqbal st - trade centre - difc - dubai,,,,uae,,,,,,,,,,,,,,,,
qualtrics,20234.0,VMDO - JMU Residence Hall,,Dorm,,2022-06-30,10234.0,,"831 university blvd, harrisonburg, va 22807",831 university blvd,harrisonburg,va,22807,usa,,,,,,,,,,,,,,,,
qualtrics,20235.0,SERA - Oakland Office,,Office,,2022-07-17,10235.0,,"304 12th st #3a, oakland, ca 94607",304 12th st #3a,oakland,ca,94607,usa,,,,,,,,,,,87937.0,,,,,87937.0
qualtrics,20236.0,CETEC - Woolworths Fishermans Bend 2,,Office,,2022-07-17,10236.0,,"481 plummer street, port melbourne, vic 3207",481 plummer street,port melbourne,vic,,australia,,,,,,,,,,,,,,,,
qualtrics,20237.0,USGBC - Headquarters Office,,Office,,2022-07-25,10237.0,,"2101 l street, nw, suite 600, washington, dc 20037",2101 l street,washington,dc,20037,usa,,,,,,,,,,,98917.0,,,,,98917.0
qualtrics,20238.0,Saint-Gobain - CertainTeed Peachtree City,,Office,,2022-08-04,10238.0,,"200 sierra dr, peachtree city, ga 30269",200 sierra dr,peachtree city,ga,30269,usa,,,,,,,,,,,111093.0,,,,,111093.0
qualtrics,20239.0,Integral - Berkeley Mental Health Building,,Office,,2022-09-30,10239.0,,"2640 martin luther king jr. way, berkeley, ca 94704",2640 martin luther king jr. way,berkeley,ca,94704,usa,,,,,,,,,,,52105.0,,,,,52105.0
qualtrics,20240.0,VMDO - Alice West Fleet Elementary,True,K-12,,2022-10-14,10240.0,,"115 s old glebe rd, arlington, va 22204",115 s old glebe rd,arlington,va,22204,usa,,,,,,,,,,,109277.0,adjustable furniture,automatic daylight controls,roller shades,thermostats,109277.0
qualtrics,20241.0,Saint-Gobain - CertainTeed Malvern Innovation Center,,Office,,2022-10-21,10241.0,,"20 moores rd, malvern, pa 19355",20 moores rd,malvem,pa,19355,usa,,,,,,,,,,,162917.0,,,,,162917.0
qualtrics,20242.0,ARM France - Sophia Hub [2022],,Office,,2022-10-21,10242.0,,"arm france sas, 732 avenue, roumanille, 06410",arm france sas,roumanille,,,france,,,,,,,,,,,,,,,,
qualtrics,20243.0,JLL - Charlotte,,Office,,2022-11-03,10243.0,,"650 s. tryon street, suite 600 charlotte, nc 28202",650 s. tryon street,charlotte,nc,28202,usa,,,,,,,,,,,101711.0,,,,,101711.0
qualtrics,20244.0,Quinn Evans - Dorothy I. Heights Elementary School,True,K-12,,2022-11-08,10244.0,,"2011 linden ave, baltimore, md 21217",2011 linden ave,baltimore,md,21217,usa,,,,,,,,,,,37207.0,collaboration areas,teacher planning and student resource rooms,community areas and lobby,auditorium,37207.0
qualtrics,20245.0,IBI - Cloverleaf Elementary,True,K-12,,2022-11-16,10245.0,,"1035 frankie st, houston, tx 77015",1035 frankie st,houston,tx,77015,usa,,,,,,,,,,,57324.0,learning courtyard,learning stair,outdoor playfields,interior graphics showcasing school pride,57324.0
qualtrics,20246.0,CETEC - Mernda Town Centre,,Office,,2022-12-19,10246.0,,"mernda village dr, mernda vic 3754",mernda village dr,memda,vic,,australia,,,,,,,,,,,,,,,,
qualtrics,20247.0,Natixis - ICD Brookfield Place [Comfort],,Office,,2023-01-05,10247.0,,312 al mustaqbal st - trade centre - difc - dubai,312 al mustaqbal st - trade centre - difc - dubai,,,,uae,,,,,,,,,,,,,,,,
qualtrics,20248.0,Bassetti - Walnut Grove,True,K-12,,2023-01-12,10248.0,,"6103 ne 72nd ave #1998, vancouver, wa 98661",6103 ne 72nd ave #1998,vancouver,wa,98661,usa,,,,,,,,,,,75037.0,occupant sensors for lighting,automatic daylight controls,automatic faucets,adjustable furniture,75037.0
qualtrics,20249.0,Bassetti - Thomas Jefferson,True,K-12,,2023-01-12,10249.0,,"4248 s 288th st, auburn, wa 98001",4248 s 288th st,aubum,wa,98001,usa,,,,,,,,,,,107218.0,occupant sensors for lighting,automatic daylight controls,automatic faucets,adjustable furniture,107218.0
qualtrics,20250.0,Bassetti - Highline,,K-12,,2023-01-31,10250.0,,"225 s 152nd st, burien, wa 98148",225 s 152nd st,burien,wa,98148,usa,,,,,,,,,,,86994.0,,,,,86994.0
qualtrics,20251.0,Bassetti - Truman,True,K-12,,2023-02-03,10251.0,,"4505 ne 42nd ave, vancouver, wa 98661",4505 ne 42nd ave,vancouver,wa,98661,usa,,,,,,,,,,,75037.0,occupant sensors for lighting,automatic daylight controls,automatic faucets,adjustable furniture,75037.0
qualtrics,20252.0,Bassetti - Mountlake,True,K-12,,2023-02-03,10252.0,,"22001 52nd ave w, mountlake terrace, wa 98043",22001 52nd ave w,mountlake terrace,wa,98043,usa,,,,,,,,,,,101408.0,occupant sensors for lighting,automatic daylight controls,automatic faucets,adjustable furniture,101408.0
qualtrics,20253.0,Bassetti - Lynwood,True,K-12,,2023-02-03,10253.0,,"18615 44th ave w, lynnwood, wa 98037",18615 44th ave w,lynnwood,wa,98037,usa,,,,,,,,,,,104357.0,occupant sensors for lighting,automatic daylight controls,automatic faucets,adjustable furniture,104357.0
qualtrics,20254.0,Quinn Evans - Courtland High School,True,K-12,,2023-02-21,10254.0,,"2121 ward place nw, floor 4, washington, dc 20036",2121 ward place nw,washington,dc,20036,usa,,,,,,,,,,,105800.0,privacy in classrooms (shades/blinds),teacher workrooms,library space,corridor breakout spaces,105800.0
qualtrics,20255.0,SmithGroup - Detroit Office,,Office,,2023-03-09,10255.0,,"500 griswold st #1700, detroit, mi 48226",500 griswold st #1700,detroit,mi,48226,usa,,,,,,,,,,,69813.0,,,,,69813.0
qualtrics,20256.0,OFS - Corporate Office 2023,,Office,,2023-03-16,10256.0,,"1204 e. 6th st., huntingburg, in 47542",1204 e. 6th st.,huntingburg,in,47542,usa,,,,,,,,,,,74205.0,,,,,74205.0
qualtrics,20257.0,Prince Sultan University - Female Sports Building,True,HigherEd,,2023-04-08,10257.0,,"salahuddin, riyadh 12435, saudi arabia",salahuddin,riyadh,,12435,saudi-arabia,,,,,,,,,,,84479.0,,,,,84479.0
qualtrics,20258.0,JLG Architects - MSP Office,,Office,,2023-04-14,10258.0,,"710 s second street, 8th floor, minneapolis, mn 55401",710 s second street,minneapolis,mn,55401,usa,,,,,,,,,,,115651.0,,,,,115651.0
qualtrics,20259.0,ARM France - Sophia Hub 2023,,Office,,2023-04-21,10259.0,,"732 avenue roumanille, 06410, france",732 avenue roumanille,roumanille,,,france,,,,,,,,,,,,,,,,
qualtrics,20260.0,EHDD - Clinical Sciences Building,,Office,,2023-05-18,10260.0,,"521 parnassus avenue, san francisco, ca 94143",521 parnassus avenue,san francisco,ca,94143,usa,,,,,,,,,,,,,,,,
qualtrics,20261.0,VMDO - GWU Thurston Hall,,Dorm,,2023-05-23,10261.0,,"1900 f st nw, washington, dc 20052",1900 f st nw,washington,dc,20052,usa,,,,,,,,,,,,,,,,
qualtrics,20262.0,VMDO - Buford Middle School,True,K-12,,2023-05-23,10262.0,,"1000 cherry ave, charlottesville, va 22903",1000 cherry ave,charlottesville,va,22903,usa,,,,,,,,,,,64352.0,thermostats,furniture,window shades,light controls,64352.0
qualtrics,20263.0,VMDO - Walker Upper Elementary,True,K-12,,2023-05-23,10263.0,,"1564 dairy rd, charlottesville, va 22903",1564 dairy rd,charlottesville,va,22903,usa,,,,,,,,,,,64352.0,thermostats,furniture,window shades,light controls,64352.0
qualtrics,20264.0,VMDO - Cardinal Elementary School,True,K-12,,2023-05-23,10264.0,,"1644 n mckinley rd, arlington, va 22205",1644 n mckinley rd,arlington,va,22205,usa,,,,,,,,,,,192951.0,thermostats,overhead/slider doors,light controls,adjustable furniture,192951.0
,,VMDO - Monroe Hall,,Dorm,,2022-05-25,,,,,,,,usa,,,,,,,,,,,,,,,,
qualtrics,20265.0,Rose-Hulman Institute of Technology - New Academic Building,True,HigherEd,,2023-05-26,10265.0,,"5500 wabash avenue, terre haute, in 47803",5500 wabash avenue,terre haute,in,47803,usa,,,,,,,,,,,59306.0,,,,,59306.0
qualtrics,20266.0,Desmone - 2 Doughboy,,Dorm,,2023-05-30,10266.0,,"3400 butler street, pittsburgh, pa 15201",3400 butler street,pittsburgh,pa,15201,usa,,,,,,,,,,,86049.0,,,,,86049.0
qualtrics,20267.0,VMDO - Burley Middle School,True,K-12,,2023-06-08,10267.0,,"901 rose hill drcharlottesville, va 22903",901 rose hill drcharlottesville,charlottesville,va,22903,usa,,,,,,,,,,,64352.0,thermostats,light controls,window shades,,64352.0
qualtrics,20268.0,VMDO - Henley Middle School,True,K-12,,2023-06-08,10268.0,,"5880 rockfish gap turnpike, crozet, va 22932",5880 rockfish gap turnpike,crozet,va,22932,usa,,,,,,,,,,,115054.0,thermostats,light controls,window shades,,115054.0
qualtrics,20269.0,VMDO - Lakeside Middle School,True,K-12,,2023-06-08,10269.0,,"2801 powell creek dr, charlottesville, va 22911",2801 powell creek dr,charlottesville,va,22911,usa,,,,,,,,,,,121556.0,thermostats,light controls,window shades,,121556.0
qualtrics,20270.0,VMDO - Community Lab,True,K-12,,2023-06-08,10270.0,,"1200 forest st., charlottesville, va 22903",1200 forest st.,charlottesville,va,22903,usa,,,,,,,,,,,64352.0,thermostats,light controls,window shades,,64352.0
qualtrics,20271.0,VMDO - Journey Middle School,True,K-12,,2023-06-08,10271.0,,"210 lambs ln., charlottesville, va 22901",210 lambs ln.,charlottesville,va,22901,usa,,,,,,,,,,,91154.0,thermostats,light controls,window shades,solatubes (interior dampers),91154.0
qualtrics,20272.0,VMDO - Walton Middle School,True,K-12,,2023-06-08,10272.0,,"4217 red hill rd, charlottesville, va 22903",4217 red hill rd,charlottesville,va,22903,usa,,,,,,,,,,,64352.0,thermostats,light controls,window shades,solatubes (interior dampers),64352.0
qualtrics,20273.0,VMDO - Cardinal Elementary,True,K-12,,2023-06-12,10273.0,,"1644 n. mckinley rd, arlington, va 22205",1644 n. mckinley rd,arlington,va,22205,usa,111000,public,,,,,,,,,192951.0,,,,,192951.0
qualtrics,20274.0,JLL - Interface Base Camp,,Office,,2023-06-22,10274.0,,"1280 w. peachtree st. nw, atlanta, ga",1280 w. peachtree st. nw,atlanta,ga,,usa,,,,,,,,,,,,,,,,
qualtrics,20275.0,Natixis - ICD Brookfield Place 2023,,Office,,2023-08-01,10275.0,,"icd brookfield place , level 10 unit 02 , difc, po 506694, dubai , uae",icd brookfield place,,,,uae,,,,,,,,,,,,,,,,
qualtrics,20276.0,Accenture - 1MW 2023,,Office,,2023-08-11,10276.0,,"395 9th ave., 60th fl. new york, ny 10001",395 9th ave.,new york,ny,10001,usa,,,,,,,,,,,123393.0,,,,,123393.0
qualtrics,20277.0,WRNS - MSFT SVC,,Office,,2023-08-12,10277.0,,"1045 la avenida, mountain view, ca 94043",1045 la avenida,mountain view,ca,94043,usa,,,,,,,,,,,180781.0,,,,,180781.0
qualtrics,20278.0,Valmont - Global HQ Building,,Office,,2023-08-15,10278.0,,"15000 valmont plaza, omaha, ne 68154",15000 valmont plaza,omaha,ne,68154,usa,,,,,,,,,,,82509.0,,,,,82509.0
qualtrics,20279.0,SmithGroup - Phoenix Office,,Office,,2023-10-20,10279.0,,"455 n. third street, suite 250, phoenix, az 85004",455 n. third street,phoenix,az,85004,usa,,,,,,,,,,,71250.0,,,,,71250.0
qualtrics,20280.0,Excel Dryer - 357 Chestnut,,Office,,2023-11-13,10280.0,,"357 chestnut st., east longmeadow, ma 01028",357 chestnut st.,east longmeadow,ma,,usa,,,,,,,,,,,,,,,,
qualtrics,20281.0,M Moser - St Magnus House,,Office,,2023-12-11,10281.0,,"st magnus house, 3 lower thames street, london ec3r 6hd",st magnus house,london,,,uk,,,,,,,,,,,,,,,,
,,Daikin -  Mills Building,,Office,,2023-12-16,,,"1700 pennsylvania avenue nw, suite 550, washington, dc 20006",1700 pennsylvania avenue nw,washington,dc,20006,usa,,,,,,,,,,,36019.0,,,,,36019.0
qualtrics,20282.0,Daikin - Mills Building,,Office,,2023-12-16,10282.0,,"1700 pennsylvania avenue nw, suite 550, washington, dc 20006",1700 pennsylvania avenue nw,washington,dc,20006,usa,,,,,,,,,,,36019.0,,,,,36019.0
qualtrics,20283.0,DPR Construction - Reston Office,,Office,,2023-12-16,10283.0,,"11109 sunset hills rd, ste 200, reston, va 20190",11109 sunset hills rd,reston,va,20190,usa,,,,,,,,,,,126928.0,,,,,126928.0
qualtrics,20284.0,USGBC - Headquarters Office 2023,,Office,,2023-12-19,10284.0,,"2101 l street, nw, suite 600, washington, dc 20037",2101 l street,washington,dc,20037,usa,,,,,,,,,,,98917.0,,,,,98917.0
qualtrics,20285.0,DPR Construction - 950 Winter,,Office,,2024-01-27,10285.0,,"950 winter street, waltham ma 02451",950 winter street,waltham,ma,,usa,,,,,,,,,,,,,,,,
qualtrics,20286.0,OFS - Corporate Office,,Office,,2024-02-23,10286.0,,"1204 e. 6th st., huntingburg, in 47542",1204 e. 6th st.,huntingburg,in,47542,usa,,,,,,,,,,,74205.0,,,,,74205.0
qualtrics,20287.0,Deloitte - Espace Montmorency,,Office,,2024-02-28,10287.0,,"600 rue lucien-paiement, bureau 1110, quebec, h7n 0h7",600 rue lucien-paiement,,,,canada,,,,,,,,,,,,,,,,
qualtrics,20288.0,SmithGroup - Detroit Office [2024],,Office,,2024-03-09,10288.0,,"500 griswold street, suite 1700, detroit michigan 48226",500 griswold street,detroit,mi,48226,usa,,,,,,,,,,,69813.0,,,,,69813.0
qualtrics,20289.0,NBBJ - Boston Office,,Office,,2024-03-10,10289.0,,"1 center plaza, suite 800, boston, ma, usa 02108",1 center plaza,boston,ma,,usa,,,,,,,,,,,,,,,,
qualtrics,20290.0,NBBJ - New York Office,,Office,,2024-03-16,10290.0,,"111 5th ave, 10th & 11th floor, new york, ny 10003",111 5th ave,new york,ny,10003,usa,,,,,,,,,,,153750.0,,,,,153750.0
qualtrics,20291.0,LBL - UC Davis 215 Sage,,Office,,2024-03-22,10291.0,,"215 sage st, davis, ca, usa",215 sage st,davis,ca,,usa,,,,,,,,,,,,,,,,
qualtrics,20292.0,JLG - FAR 214 Broadway,,Office,,2024-04-25,10292.0,,"214 broadway, fargo, nd 58102",214 broadway,fargo,nd,58102,usa,,,,,,,,,,,56028.0,,,,,56028.0
qualtrics,20293.0,JLG - FAR Loudon,,Office,,2024-04-25,10293.0,,"64 4th street north, suite 200, fargo, nd 58102",64 4th street north,fargo,nd,58102,usa,,,,,,,,,,,56028.0,,,,,56028.0
qualtrics,20294.0,Berkeley Lab - Greenup County High,True,K-12,,2024-05-21,10294.0,,"196 musketeer drive, greenup, ky",196 musketeer drive,greenup,ky,41144,usa,"135,000",public,rural,Y,,,,,,,57782.0,,,,,57782.0
qualtrics,20295.0,Berkeley Lab - Anne Wien Elementary,True,K-12,,2024-05-21,10295.0,,1501 hampstead ave,1501 hampstead ave,fairbanks,ak,99701,usa,63532,public,city,Y,,,,,,,73551.0,,,,,73551.0
qualtrics,20296.0,Berkeley Lab - CLB Elementary,True,K-12,,2024-05-21,10296.0,,15 fourth st nw,15 fourth st nw,cass lake,mn,56633,usa,"88,000",public,rural,Y,,,,,,,62422.0,,,,,62422.0
qualtrics,20297.0,Berkeley Lab - CLB Middle,True,K-12,,2024-05-21,10297.0,,15314 state highway 371 nw,15314 state highway 371 nw,cass lake,mn,56633,usa,"90,460",public,rural,Y,,,,,,,62422.0,,,,,62422.0
qualtrics,,Berkeley Lab - CLB High,,K-12,,2024-07-11,,,15308 mn-371 nw mn usa,15308 mn-371 nw mn usa,cass lake,mn,56633,usa,"122,528",public,rural,Y,,,,,,,62422.0,,,,,62422.0
qualtrics,20298.0,Berkeley Lab - Watershed Public Charter,True,K-12,,2024-05-21,10298.0,,"6946 dogwood road, windsor mill, md 21244",6946 dogwood road,windsor mill,md,21244,usa,"33,000",public,suburban,N,,,,,,,84849.0,,,,,84849.0
qualtrics,20299.0,Berkeley Lab - Bennett Hemenway Elementary,True,K-12,,2024-05-21,10299.0,,"22 e evergreen rd, natick",22 e evergreen rd,natick,ma,,usa,"80,000",public,suburban,N,,,,,,,,,,,,
qualtrics,20300.0,HOK - 140 New Montgomery,,Office,,2024-05-25,10300.0,,"140 new montgomery st san francisco, ca 94105",140 new montgomery st san francisco,san francisco,ca,94105,usa,,,,,,,,,,,239781.0,,,,,239781.0
qualtrics,20301.0,LBL - LA County Library,,Office,,2024-07-11,10301.0,,"3965 e cesar e chavez ave, los angeles, ca 90063",3965 e cesar e chavez ave,los angeles,ca,90063,usa,,,,,,,,,,,71725.0,,,,,71725.0
qualtrics,20302.0,Bassetti - Spruce Elementary School,True,K-12,,2024-07-11,10302.0,,"17405 spruce way, lynnwood, wa 98037",17405 spruce way,lynwood,wa,98037,usa,"43,022",public,city,N,,,2022.0,,,,104357.0,,,,,104357.0
qualtrics,20303.0,Accenture - 1MW 2024,,Office,,2024-07-26,10303.0,,"395 9th ave., 60th fl. new york, ny 10001",395 9th ave.,new york,ny,10001,usa,,,,,,,,,,,123393.0,,,,,123393.0
qualtrics,20304.0,USGBC - Headquarters Office 2024,,Office,,2024-08-17,10304.0,,"2101 l street, nw, suite 600, washington, dc 20037",2101 l street,washington,dc,20037,usa,,,,,,,,,,,98917.0,,,,,98917.0
qualtrics,20305.0,JLG - Grand Forks Office [2024],,Office,,2024-10-05,10305.0,,"323 demers ave, 2nd floor, grand forks, nd 58201",323 demers ave,grand forks,nd,58201,usa,,,,,,,,,,,69120.0,,,,,69120.0
qualtrics,20306.0,LBL - Bakersfield College 1801 Panorama,,Office,,2024-10-17,10306.0,,"1801 panorama dr, bakersfield",1801 panorama dr,bakersfield,ca,,usa,,,,,,,,,,,,,,,,
,,CA DGS - Caltrans District 1,,Office,,2024-11-02,,,,,,,,,,,,,,,,,,,,,,,,
qualtrics,20307.0,SmithGroup - Los Angeles Office [2024],,Office,,2024-11-02,10307.0,,"550 s hope st, #1950, los angeles, ca 90071",550 s hope st,los angeles,ca,90071,usa,,,,,,,,,,,,,,,,
qualtrics,20308.0,SmithGroup - Pheonix [2025],,Office,,2024-11-14,10308.0,,"455 n. third street, suite 250, phoenix, arizona 85004",455 n. third street,phoenix,az,85004,usa,,,,,,,,,,,71250.0,,,,,71250.0
qualtrics,20309.0,SmithGroup - San Diego Office [2024],,Office,,2024-11-27,10309.0,,"225 broadway, suite 1320, san diego, ca 92101",225 broadway,san diego,ca,92101,usa,,,,,,,,,,,90477.0,,,,,90477.0
qualtrics,20310.0,Kuwait University - Kuwait Ports Authority,,Office,,2024-11-27,10310.0,,"8wwp+v25، ports complex, jamal abdul nasser st, kuwait city, kuwait",8wwp+v25، ports complex,kuwait,,,kuwait,,,,,,,,,,,,,,,,
qualtrics,20311.0,LBL - Mary's Village,,Office,,2025-01-08,10311.0,,"256 s artesian ave, san bernardino, ca 92410",256 s artesian ave,san bernadino,ca,92410,usa,,,,,,,,,,,53390.0,,,,,53390.0
,,OSU - CC Baseline 2024,,HigherEd,,2025-01-11,,,,,,,,,,,,,,,,,,,,,,,,
qualtrics,20312.0,Samuels & Associate - 201 Brookline,,Office,,2025-02-03,10312.0,,"201 brookline avenue, boston ma 02215",201 brookline avenue,boston,ma,,usa,,,,,,,,,,,,,,,,
qualtrics,20313.0,Avison Young - 222 Bay St,,Office,,2025-02-28,10313.0,,"222 bay st. suite 2500, toronto, on m5j 2w4",222 bay st. suite 2500,toronto,on,,canada,,,,,,,,,,,,,,,,
qualtrics,20314.0,Stantec - 1500 Spring Garden,,Office,,2025-02-28,10314.0,,"1500 spring garden st #1100, philadelphia, pa 19130",1500 spring garden st #1100,philadelphia,pa,19130,usa,,,,,,,,,,,110436.0,,,,,110436.0
qualtrics,20315.0,DPR Construction - Atlanta Office,,Office,,2025-02-28,10315.0,,"1885 mitchell rd, mableton, ga 30126",1885 mitchell rd,mableton,ga,30126,usa,,,,,,,,,,,99975.0,,,,,99975.0
qualtrics,20316.0,SmithGroup - Detroit Office [2025],,Office,,2025-03-15,10316.0,,"500 griswold st.' suite 1700, detroit, mi 48226",500 griswold st.' suite 1700,detroit,mi,48226,usa,,,,,,,,,,,69813.0,,,,,69813.0
qualtrics,20317.0,LBL - UC Davis 215 Sage [2025],,Office,,2025-04-16,10317.0,,"215 sage st, davis, ca, usa",215 sage st,davis,ca,,usa,,,,,,,,,,,,,,,,
qualtrics,20318.0,ASLA - Center for Landscape Architecture,,Office,,2025-04-24,10318.0,,"636 i street, nw, washington, dc 20001",636 i street,washington,dc,20001,usa,,,,,,,,,,,138730.0,,,,,138730.0
qualtrics,20319.0,Quinn Evans - Slauson Middle School,,K-12,,2025-04-28,10319.0,,"1019 west washington st, ann arbor mi, 48103",1019 west washington st,ann arbor,mi,48103,usa,"173,000",public,city,N,,,,,,,115513.0,,,,,115513.0
,,Desmone Architects - Pittsburgh Office,,Office,,2025-08-09,,,3400 butler st. pittsburgh pa 15201,3400 butler st. pittsburgh pa 15201,,,,usa,,,,,,,,,,,,,,,,
,,"Arup - Li-Ning Building, Hong Kong",,Office,,2025-08-12,,,"218 electric road, north point, hong kong",218 electric road,,,,hk,,,,,,,,,,,,,,,,
,,USGBC - Headquarters Office 2025,,Office,,2025-08-13,,,"2101 l street, nw, suite 600, washington, dc 20037",2101 l street,washington,dc,20037,usa,,,,,,,,,,,98917.0,,,,,98917.0
,,The Cooperators - First Tower,,Office,,2025-08-30,,,"411 1 street se, #2600, calgary ab, canada, t2g 4y5",411 1 street se,calgary ab,ca,,usa,,,,,,,,,,,,,,,,
,,Quinn Evans - Lawton Middle School,,K-12,,2025-09-11,,,"2250 s. 7th st. ann arbor, mi 48103",2250 s. 7th st. ann arbor,,,,usa,,,,,,,,,,,,,,,,
,,Daikin -  Mills Building [2025],,Office,,2025-08-30,,,"1700 pennsylvania avenue nw, suite 550, washington, dc 20006",1700 pennsylvania avenue nw,washington,dc,20006,usa,,,,,,,,,,,36019.0,,,,,36019.0
,,JM Family - Deerfield Beach,,Office,,2025-09-30,,,"150 jim moran blvd, deerfield beach, fl 33442",150 jim moran blvd,deerfield beach,fl,33442,usa,,,,,,,,,,,53413.0,,,,,53413.0
,,SOM - Winship Cancer Institute,,Office,,,,,"36 linden avenue ne, atlanta, ga 30308",36 linden avenue ne,atlanta,ga,30308,usa,,,,,,,,,,,82420.0,,,,,82420.0
,,Daikin - 425 Park Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Project Zola - CPT14 Central,,Office,,,,,29 gogosoa observatory cape town 7935,29 gogosoa observatory cape town 7935,,,,za,,,,,,,,,,,,,,,,
