system,survey_id,survey_name,data-available,survey_type,survey_org,survey_endDate,building_id,building_name,building_address,building_street,building_city,building_state,building_zip,building_country,Sq. Ft. ,school type,locale,Title 1 (Y/N),building_lon,building_lat,building_constructed,building_renovated,building_leed,building_leed-version,median income,bldg-feat-1,bldg-feat-2,bldg-feat-3,bldg-feat-4
qualtrics,20167,Quinn Evans - Baltimore Office,,Office,quinn evans,2019-08-01,10167,baltimore office,"11 s charles st, baltimore, md 21201, usa",11 s charles st,baltimore,md,21201,usa,,,,,-76.614763,39.288939,,,,,44722,,,,
qualtrics,20168,SRG - Knight Cancer Research Center,,Lab,srg,2019-08-01,10168,knight cancer research center,"3181 sw sam jackson park road, portland, or 97239",3181 sw sam jackson park road,beaverton,or,97239,usa,,,,,,,,,,,108795,,,,
qualtrics,20169,SERA - Portland Office,,Office,sera,2019-08-14,10169,portland office,"338 nw 5th ave portland, oregon",338 nw 5th ave,portland,or,97209,usa,,,,,,,,,,,84059,,,,
qualtrics,20170,Best in Class - Kaiser Vallejo Post BIC,,Office,cleveland clinic,2019-09-06,10170,kaiser vallejo post bic,"975 sereno dr, vallejo, ca 94589, usa",975 sereno dr,vallejo,ca,94589,usa,,,,,-122.2484432,38.12767,,,,,91313,,,,
qualtrics,20171,RCA - ArnoldDr,,Office,best in class,2019-09-17,10171,arnolddr,"757 arnold drive suite a, martinez, ca 94553",757 arnold drive suite a,martinez,ca,94553,usa,,,,,,,,,,,121023,,,,
qualtrics,20172,CETEC - Mastercard,,Office,rca,2019-10-01,10172,mastercard,"2/27 normanby rd, notting hill, victoria, australia 3168",2/27 normanby rd,notting hill,victoria,3168,australia,,,,,,,,,,,,,,,
qualtrics,20173,SmithGroup - SF Office Post Agile,,Office,cetec,2019-10-29,10173,sf office post agile,"345 spear st, san francisco, ca 94105, usa",345 spear st,san francisco,ca,94105,usa,,,,,-122.3901086,37.789682,,,,,239781,,,,
qualtrics,20174,EHDD - LWHS,,K-12,smithgroup,2019-11-05,10174,lwhs,"755 ocean, san francisco, ca 94112, usa",755 ocean,san francisco,ca,94112,usa,,,,,-122.4493067,37.7227989,,,,,130906,,,,
qualtrics,20175,Etihad City Football Academy NY,,Office,cetec,2019-11-26,10175,etihad city football academy ny,"600 third avenue, 30th floor, new york, ny 10016",600 third avenue,new york,ny,10016,usa,,,,,,,,,,,153065,,,,
qualtrics,20176,CETEC - Woolworths,,Office,ehdd,2019-12-10,10176,woolworths,"451 lower heidelberg rd, heidelberg, victoria 3084",451 lower heidelberg rd,heidelberg,victoria,3084,australia,,,,,,,,,,,,,,,
qualtrics,20177,LMS - Commonwealth Club of California,,Office,,2019-12-10,10177,commonwealth club of claifornia,"110 the embarcadero, san francisco, ca 94105, usa",110 the embarcadero,san francisco,ca,94105,usa,,,,,-122.3925028,37.7933452,,,,,239781,,,,
qualtrics,20178,GSA IFMA 2006 CA4664 5045 E. BUTLER,,Office,cetec,2019-12-31,10178,5045 e. butler,"5045 e butler ave, fresno, ca 93727, usa",5045 e butler ave,fresno,ca,93727,usa,,,,,-119.7246033,36.7304022,,,,,82247,,,,
qualtrics,20179,EHDD - Valparaiso Library-Christopher Center,,Office,lms,2019-12-31,10179,ehdd- valparaiso library-christopher center,"arts and sciences building, 1410 chapel dr, valparaiso, in 46383, usa","arts and sciences building, 1410 chapel dr",valparaiso,in,46383,usa,,,,,-87.043923,41.4627181,,,,,75575,,,,
qualtrics,20180,HMC - Clearwater Elementary School,,K-12,,2020-01-31,10180,,"1640 murrieta rd, perris, ca 92571",1640 murrieta rd,davis,ca,92571,usa,,,,,,,,,,,85746,,,,
qualtrics,20181,Quinn Evans - Monument East,,Residential,,2020-02-03,10181,,"633 aisquith st baltimore, md 21202",633 aisquith st baltimore,baltimore,md,21202,usa,,,,,,,,,,,61578,,,,
qualtrics,20182,HMC - Town of Mammoth Lakes Police Department,,Office,,2020-02-12,10182,,"175 sierra park road, mammoth lakes, ca 93456",175 sierra park road,mammoth lakes,ca,93456,usa,,,,,,,,,,,,,,,
qualtrics,20183,Colorado Health Foundation,,Office,,2020-02-18,10183,,"1780 pennsylvania st denver, co 80203",1780 pennsylvania st denver,seattle,co,80203,usa,,,,,,,,,,,74654,,,,
qualtrics,20184,HMC - Davis High School All-Student Center,,K-12,,2020-02-28,10184,,"315 west 14th street, davis ca 95616",315 west 14th street,davis,ca,95616,usa,,,,,,,,,,,74758,,,,
qualtrics,20185,HMC - Las Positas Classroom Building 1000,,Higher Ed,,2020-02-28,10185,,"3000 campus hill dr, livermore, ca 94551",3000 campus hill dr,livermore,ca,94551,usa,,,,,,,,,,,130705,,,,
qualtrics,20186,Arup - Seattle,,Office,,2020-03-12,10186,,"1191 2nd ave #400, seattle, wa 98101",1191 2nd ave #400,nachang,wa,98101,usa,,,,,,,,,,,128143,,,,
qualtrics,20187,CSU Monterey Bay - Academic III,,Higher Education,,2020-03-16,10187,,100 campus center seaside ca 93955,100 campus center seaside ca 93955,denver,ca,93955,usa,,,,,,,,,,,82331,,,,
qualtrics,20188,HMC - CSUMB BIT,,Higher Ed,,2020-03-26,10188,,"100 campus center, seaside, ca 93955",100 campus center,seaside,ca,93955,usa,,,,,,,,,,,82331,,,,
qualtrics,20189,VMDO - Elon Rhodes Early Learning Center,TRUE,K-12,,2020-04-13,10189,,"474 linda lane, harrisonburg, va 22802",474 linda lane,arlington,va,22802,usa,,,,,,,,,,,62116,light switches (special kind),roller shades,thermostats,
qualtrics,20190,VMDO - Discovery Elementary School,TRUE,K-12,,2020-04-17,10190,,"5241 36th st n, arlington, va 22207",5241 36th st n,calgary,va,22207,usa,,,,,,,,,,,237126,adjustable furniture,automatic daylight controls,roller shades,thermostats
qualtrics,20191,EHDD - MCDS Upper Science,,K-12,,2020-04-30,10191,,"5221 paradise drive, corte madera, ca 94925",5221 paradise drive,harrisonburg,ca,94925,usa,,,,,,,,,,,220771,,,,
qualtrics,20192,Okland Construction - Salt Lake Office,,Office,,2020-05-12,10192,,"1978 s. west temple, salt lake city, utah 84115",1978 s. west temple,corte madera,ut,84115,usa,,,,,,,,,,,61505,,,,
qualtrics,20193,CO Architects - Koman Outpatient Pavilion,,Healthcare,,2020-05-29,10193,,"9400 campus point drive, la jolla, ca, 92037",9400 campus point drive,seaside,ca,92307,usa,,,,,,,,,,,74715,,,,
qualtrics,20194,OFS - Corporate Office,,Office,,2020-07-07,10194,,"1204 e. 6th st. huntingburg, indiana 47542",1204 e. 6th st. huntingburg,salt lake city,in,47542,usa,,,,,,,,,,,74205,,,,
qualtrics,20195,JLG - Gorecki Alumni Center,,Office,,2020-07-13,10195,,3501 university ave grand forks,3501 university ave grand forks,grand forks,nd,58202,usa,,,,,,,,,,,29464,,,,
qualtrics,20196,JLG - Grand Forks Biophilia,,Office,,2020-07-13,10196,,124 n 3rd st. #300 grand forks,124 n 3rd st. #300 grand forks,grand forks,nd,58203,usa,,,,,,,,,,,57905,,,,
qualtrics,20197,JLG - Grand Forks,,Office,,2020-07-13,10197,,124 n 3rd st. #300,124 n 3rd st. #300,toronto,nd,58203,usa,,,,,,,,,,,57905,,,,
qualtrics,20198,CEC Nanchang Headquarter,,Office,,2020-07-29,10198,,"7199 changdong road, nanchang, jiangxi province, china",7199 changdong road,perries,china,,china,,,,,,,,,,,,,,,
qualtrics,20199,CBRE - Guangzhou Office,,Office,,2020-07-31,10199,,"suite 804, r&f centre",suite 804,,,,china,,,,,,,,,,,,,,,
qualtrics,20200,Wellspring Calgary - Randy O'Dell House,,Office,,2020-08-13,10200,,"3910 seton dr se, calgary, alberta, t3m 2n9",3910 seton dr se,la jolla,,T3m2N9,canada,,,,,,,,,,,,,,,
qualtrics,20201,DivcoWest - 222 Jacobs Street,,Office,,2020-08-31,10201,,"10 huaxia road, pearl river new city, tianhe district",10 huaxia road,,,,,,,,,,,,,,,,,,,
qualtrics,20202,Korea University - College of Engineering Building,,Higher Ed,,2020-10-31,10202,,guangzhou,guangzhou,,,,south-korea,,,,,,,,,,,,,,,
qualtrics,20203,SF Office of the Chief Medical Examiner,,Office,,2020-12-31,10203,,"417 montgomery street, suite 200 sf ca",417 montgomery street,san francisco,ca,,usa,,,,,,,,,,,,,,,
qualtrics,20204,Mott MacDonald - Ritterman,,Higher Ed,,2020-12-31,10204,,45 greyhound hill london nw4 4bt uk,45 greyhound hill london nw4 4bt uk,london,uk,,usa,,,,,,,,,,,,,,,
qualtrics,20205,VMDO - Marshall Wythe School,,Higher Ed,,2020-12-31,10205,,613 s henry st williamsburg va 23185,613 s henry st williamsburg va 23185,williamsburg,va,23185,usa,,,,,,,,,,,103507,,,,
qualtrics,20206,[RMW] Bank of Italy - WeWork,,Office,,2020-12-31,10206,,"12 south first street, san jose, ca 95113",12 south first street,san jose,ca,95113,usa,,,,,,,,,,,140938,,,,
qualtrics,20207,Dow Colombia_Bogota Office,,Office,,2020-12-31,10207,,calle 127a #54a-45 tower 3 office 701 bogota cudinamarca,calle 127a #54a-45 tower 3 office 701 bogota cudinamarca,bogota,,,col,,,,,,,,,,,,,,,
qualtrics,20208,POST Retrofit_Contra Costa College_Best in Class,,,,2021-01-11,10208,,,,,,,usa,,,,,,,,,,,,,,,
qualtrics,20209,Mackinac Technology - Fairchild Hall,,Higher Ed,,2021-01-29,10209,,2345 fairchild drive co 80840,2345 fairchild drive co 80840,,co,80840,usa,,,,,,,,,,,93889,,,,
qualtrics,20210,Integral Group - Berkeley Mental Health Center,,Healthcare,,2021-03-05,10210,,"2640 martin luther king jr. way, berkeley, ca 94704",2640 martin luther king jr. way,berkeley,ca,94709,usa,,,,,,,,,,,95223,,,,
qualtrics,20211,Red Car Analytics - 1801 J Street Sacramento,,Office,,2021-03-31,10211,,"1801 j street, sacramento, ca 95811",1801 j street,sacramento,ca,95811,usa,,,,,,,,,,,77760,,,,
qualtrics,20212,Charter Hall - Wesley Place,,Office,,2021-05-04,10212,,"level 1, 130 lonsdale street melbourne vic 3000 aus",level 1,melbourne,vic,3000,australia,,,,,,,,,,,,,,,
qualtrics,20213,ARM France - Sophia Hub,,Office,,2021-05-19,10213,,"732 avenue roumanille, 06410, france",732 avenue roumanille,roumanille,,6410,france,,,,,,,,,,,,,,,
qualtrics,20214,Marin County - Department of Public Works,,Office,,2021-06-13,10214,,,,,,,usa,,,,,,,,,,,,,,,
qualtrics,20215,CETEC - Woolworths Fishermans Bend,,Office,,2021-06-30,10215,,"2/27 normanby rd, notting hill, vic, 3168, australia",2/27 normanby rd,notting hill,vic,3168,australia,,,,,,,,,,,,,,,
qualtrics,20216,RCA - 757 Arnold Drive Suite A 2021,,Office,,2021-09-14,10216,,"757 arnold dr, martinez, ca 94553",757 arnold dr,martinez,ca,94553,usa,,,,,,,,,,,121023,,,,
qualtrics,20217,JLG - LaCrosse Patient Care Clinic,,Healthcare,,2021-09-21,10217,,"725 north lacrosse street, rapid city, sd 57701",725 north lacrosse street,rapid city,sd,57701,usa,,,,,,,,,,,52733,,,,
qualtrics,20218,Korea Institute of Civil Engineering and Building Technology,,Office,,2021-10-29,10218,,"headquarter, 283 goyang-daero, daehwa-dong, ilsanseo-gu, goyang-si, gyeonggi-do, south korea.",headquarter,,,,south-korea,,,,,,,,,,,,,,,
qualtrics,20219,CallisonRTKL - Vassar,,Healthcare,,2021-10-30,10219,,"45 reade pl, poughkeepsie, ny 12601",45 reade pl,poughkeepsie,ny,12601,usa,,,,,,,,,,,64769,,,,
qualtrics,20220,JLG - Frogtown Community Center,,Office,,2021-10-31,10220,,"230 como ave, st. paul, mn 55103",230 como ave,st paul,mn,55103,usa,,,,,,,,,,,47872,,,,
qualtrics,20221,USGBC - Headquarters Office,,Office,,2021-11-01,10221,,"2101 l street, nw, suite 600, washington, dc 20037",2101 l street,washington,dc,20037,usa,,,,,,,,,,,98917,,,,
qualtrics,20222,Hongkong Land - Head Office,,Office,,2021-11-08,10222,,,,,,,hongkong,,,,,,,,,,,,,,,
qualtrics,20223,RCA - Kunde Hall,,Office,,2021-12-23,10223,,"525 elliott ave., santa rosa, ca 95401",525 elliott ave.,santa rose,ca,95401,usa,,,,,,,,,,,93513,,,,
qualtrics,20224,Cleveland Clinic Functional Medicine Suite (Q Building) 2021,,,,2021-12-31,10224,,,,,,,usa,,,,,,,,,,,,,,,
qualtrics,20225,JLL - Atlanta,,Office,,2022-01-17,10225,,"3344 peachtree rd ne suite 1200, atlanta, ga 30326",3344 peachtree rd ne suite 1200,atlanta,ga,30326,usa,,,,,,,,,,,113611,,,,
qualtrics,20226,Pelican Credit State Union - North Building,,Office,,2022-01-31,10226,,"2675 o'neal lane, baton rouge, la 70816",2675 o'neal lane,baton rouge,la,70816,usa,,,,,,,,,,,65894,,,,
,,JLG - Heart of America Rugby Hospital,,,,2022-02-01,,,,,,,,usa,,,,,,,,,,,,,,,
qualtrics,20227,2050 Partners - 201 N. Palm Canyon Drive,,,,2022-02-15,10227,,,,,,,,,,,,,,,,,,,,,,
qualtrics,20228,OFS - Corporate Office 2022,,Office,,2022-03-01,10228,,"1204 e. 6th st, huntingburg, in 47542",1204 e. 6th st,huntingburg,in,47542,usa,,,,,,,,,,,74205,,,,
qualtrics,20229,Atelier Ten - Northwestern University Simpson and Querrey Biomedical Research Center,,Laboratory,,2022-04-26,10229,,"303 e. superior st. chicago, il 60611",303 e. superior st. chicago,chicago,il,60611,usa,,,,,,,,,,,124621,,,,
qualtrics,20230,AEI - Bloomington Regional Academic Health Center Education Facility,,Higher Ed,,2022-05-16,10230,,"sr 46 and 14th st., bloomington, in 47408",sr 46 and 14th st.,bloomington,in,47408,usa,,,,,,,,,,,45584,,,,
qualtrics,20231,WAM - 1170/1180 O'Brien,,Office,,2022-05-16,10231,,"1180 o'brien drive menlo park, ca 94025",1180 o'brien drive menlo park,menlo park,ca,94025,usa,,,,,,,,,,,215871,,,,
qualtrics,20232,VMDO - Old Dominion Hall,,Dorm,,2022-05-25,10232,,"1500-1518 w 48th st, norfolk, va 23508",1500-1518 w 48th st,norfolk,va,23508,usa,,,,,,,,,,,74524,,,,
qualtrics,20233,Natixis - ICD Brookfield Place,,Office,,2022-06-26,10233,,312 al mustaqbal st - trade centre - difc - dubai,312 al mustaqbal st - trade centre - difc - dubai,,,,uae,,,,,,,,,,,,,,,
qualtrics,20234,VMDO - JMU Residence Hall,,Dorm,,2022-06-30,10234,,"831 university blvd, harrisonburg, va 22807",831 university blvd,harrisonburg,va,22807,usa,,,,,,,,,,,,,,,
qualtrics,20235,SERA - Oakland Office,,Office,,2022-07-17,10235,,"304 12th st #3a, oakland, ca 94607",304 12th st #3a,oakland,ca,94607,usa,,,,,,,,,,,87937,,,,
qualtrics,20236,CETEC - Woolworths Fishermans Bend 2,,Office,,2022-07-17,10236,,"481 plummer street, port melbourne, vic 3207",481 plummer street,port melbourne,vic,3207,australia,,,,,,,,,,,,,,,
qualtrics,20237,USGBC - Headquarters Office,,Office,,2022-07-25,10237,,"2101 l street, nw, suite 600, washington, dc 20037",2101 l street,washington,dc,20037,usa,,,,,,,,,,,98917,,,,
qualtrics,20238,Saint-Gobain - CertainTeed Peachtree City,,Office,,2022-08-04,10238,,"200 sierra dr, peachtree city, ga 30269",200 sierra dr,peachtree city,ga,30269,usa,,,,,,,,,,,111093,,,,
qualtrics,20239,Integral - Berkeley Mental Health Building,,Office,,2022-09-30,10239,,"2640 martin luther king jr. way, berkeley, ca 94704",2640 martin luther king jr. way,berkeley,ca,94704,usa,,,,,,,,,,,52105,,,,
qualtrics,20240,VMDO - Alice West Fleet Elementary,TRUE,K-12,,2022-10-14,10240,,"115 s old glebe rd, arlington, va 22204",115 s old glebe rd,arlington,va,22204,usa,,,,,,,,,,,109277,adjustable furniture,automatic daylight controls,roller shades,thermostats
qualtrics,20241,Saint-Gobain - CertainTeed Malvern Innovation Center,,Office,,2022-10-21,10241,,"20 moores rd, malvern, pa 19355",20 moores rd,malvem,pa,19355,usa,,,,,,,,,,,162917,,,,
qualtrics,20242,ARM France - Sophia Hub [2022],,Office,,2022-10-21,10242,,"arm france sas, 732 avenue, roumanille, 06410",arm france sas,roumanille,,6410,france,,,,,,,,,,,,,,,
qualtrics,20243,JLL - Charlotte,,Office,,2022-11-03,10243,,"650 s. tryon street, suite 600 charlotte, nc 28202",650 s. tryon street,charlotte,nc,28202,usa,,,,,,,,,,,101711,,,,
qualtrics,20244,Quinn Evans - Dorothy I. Heights Elementary School,TRUE,K-12,,2022-11-08,10244,,"2011 linden ave, baltimore, md 21217",2011 linden ave,baltimore,md,21217,usa,,,,,,,,,,,37207,collaboration areas,teacher planning and student resource rooms,community areas and lobby,auditorium
qualtrics,20245,IBI - Cloverleaf Elementary,TRUE,K-12,,2022-11-16,10245,,"1035 frankie st, houston, tx 77015",1035 frankie st,houston,tx,77015,usa,,,,,,,,,,,57324,learning courtyard,learning stair,outdoor playfields,interior graphics showcasing school pride
qualtrics,20246,CETEC - Mernda Town Centre,,Office,,2022-12-19,10246,,"mernda village dr, mernda vic 3754",mernda village dr,memda,vic,3754,australia,,,,,,,,,,,,,,,
qualtrics,20247,Natixis - ICD Brookfield Place [Comfort],,Office,,2023-01-05,10247,,312 al mustaqbal st - trade centre - difc - dubai,312 al mustaqbal st - trade centre - difc - dubai,,,,uae,,,,,,,,,,,,,,,
qualtrics,20248,Bassetti - Walnut Grove,TRUE,K-12,,2023-01-12,10248,,"6103 ne 72nd ave #1998, vancouver, wa 98661",6103 ne 72nd ave #1998,vancouver,wa,98661,usa,,,,,,,,,,,75037,occupant sensors for lighting,automatic daylight controls,automatic faucets,adjustable furniture
qualtrics,20249,Bassetti - Thomas Jefferson,TRUE,K-12,,2023-01-12,10249,,"4248 s 288th st, auburn, wa 98001",4248 s 288th st,aubum,wa,98001,usa,,,,,,,,,,,107218,occupant sensors for lighting,automatic daylight controls,automatic faucets,adjustable furniture
qualtrics,20250,Bassetti - Highline,,K-12,,2023-01-31,10250,,"225 s 152nd st, burien, wa 98148",225 s 152nd st,burien,wa,98148,usa,,,,,,,,,,,86994,,,,
qualtrics,20251,Bassetti - Truman,TRUE,K-12,,2023-02-03,10251,,"4505 ne 42nd ave, vancouver, wa 98661",4505 ne 42nd ave,vancouver,wa,98661,usa,,,,,,,,,,,75037,occupant sensors for lighting,automatic daylight controls,automatic faucets,adjustable furniture
qualtrics,20252,Bassetti - Mountlake,TRUE,K-12,,2023-02-03,10252,,"22001 52nd ave w, mountlake terrace, wa 98043",22001 52nd ave w,mountlake terrace,wa,98043,usa,,,,,,,,,,,101408,occupant sensors for lighting,automatic daylight controls,automatic faucets,adjustable furniture
qualtrics,20253,Bassetti - Lynwood,TRUE,K-12,,2023-02-03,10253,,"18615 44th ave w, lynnwood, wa 98037",18615 44th ave w,lynnwood,wa,98037,usa,,,,,,,,,,,104357,occupant sensors for lighting,automatic daylight controls,automatic faucets,adjustable furniture
qualtrics,20254,Quinn Evans - Courtland High School,TRUE,K-12,,2023-02-21,10254,,"2121 ward place nw, floor 4, washington, dc 20036",2121 ward place nw,washington,dc,20036,usa,,,,,,,,,,,105800,privacy in classrooms (shades/blinds),teacher workrooms,library space,corridor breakout spaces
qualtrics,20255,SmithGroup - Detroit Office,,Office,,2023-03-09,10255,,"500 griswold st #1700, detroit, mi 48226",500 griswold st #1700,detroit,mi,48226,usa,,,,,,,,,,,69813,,,,
qualtrics,20256,OFS - Corporate Office 2023,,Office,,2023-03-16,10256,,"1204 e. 6th st., huntingburg, in 47542",1204 e. 6th st.,huntingburg,in,47542,usa,,,,,,,,,,,74205,,,,
qualtrics,20257,Prince Sultan University - Female Sports Building,TRUE,HigherEd,,2023-04-08,10257,,"salahuddin, riyadh 12435, saudi arabia",salahuddin,riyadh,,12435,saudi-arabia,,,,,,,,,,,84479,,,,
qualtrics,20258,JLG Architects - MSP Office,,Office,,2023-04-14,10258,,"710 s second street, 8th floor, minneapolis, mn 55401",710 s second street,minneapolis,mn,55401,usa,,,,,,,,,,,115651,,,,
qualtrics,20259,ARM France - Sophia Hub 2023,,Office,,2023-04-21,10259,,"732 avenue roumanille, 06410, france",732 avenue roumanille,roumanille,,6410,france,,,,,,,,,,,,,,,
qualtrics,20260,EHDD - Clinical Sciences Building,,Office,,2023-05-18,10260,,"521 parnassus avenue, san francisco, ca 94143",521 parnassus avenue,san francisco,ca,94143,usa,,,,,,,,,,,,,,,
qualtrics,20261,VMDO - GWU Thurston Hall,,Dorm,,2023-05-23,10261,,"1900 f st nw, washington, dc 20052",1900 f st nw,washington,dc,20052,usa,,,,,,,,,,,,,,,
qualtrics,20262,VMDO - Buford Middle School,TRUE,K-12,,2023-05-23,10262,,"1000 cherry ave, charlottesville, va 22903",1000 cherry ave,charlottesville,va,22903,usa,,,,,,,,,,,64352,thermostats,furniture,window shades,light controls
qualtrics,20263,VMDO - Walker Upper Elementary,TRUE,K-12,,2023-05-23,10263,,"1564 dairy rd, charlottesville, va 22903",1564 dairy rd,charlottesville,va,22903,usa,,,,,,,,,,,64352,thermostats,furniture,window shades,light controls
qualtrics,20264,VMDO - Cardinal Elementary School,TRUE,K-12,,2023-05-23,10264,,"1644 n mckinley rd, arlington, va 22205",1644 n mckinley rd,arlington,va,22205,usa,,,,,,,,,,,192951,thermostats,overhead/slider doors,light controls,adjustable furniture
